Genome,Genome ID,Accession,PATRIC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1046",,"VBIHaeInf48452_1046","PATRIC.71421.8.NC_000907.CDS.1067898.1068080.fwd","PATRIC","CDS",1067898,1068080,183,"+","FIG01273262","PLF_724_00001177","PGF_08442788",,60,,"Peptidyl-prolyl cis-trans isomerase PpiD (EC 5.2.1.8)","GO:0003755|peptidyl-prolyl cis-trans isomerase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1047","HI1004","VBIHaeInf48452_1047","PATRIC.71421.8.NC_000907.CDS.1068022.1069767.fwd","PATRIC","CDS",1068022,1069767,1746,"+","FIG01273262","PLF_724_00001177","PGF_08442788","NP_439165.2",581,,"Peptidyl-prolyl cis-trans isomerase PpiD (EC 5.2.1.8)","GO:0003755|peptidyl-prolyl cis-trans isomerase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.102","HI0099","VBIHaeInf48452_0102","PATRIC.71421.8.NC_000907.CDS.106899.107969.fwd","PATRIC","CDS",106899,107969,1071,"+","FIG00005705","PLF_724_00001063","PGF_03981318","NP_438273.1",356,"hitC","Ferric iron ABC transporter, ATP-binding protein","GO:0005524|ATP binding;GO:0016887|ATPase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1048","HI1005","VBIHaeInf48452_1048","PATRIC.71421.8.NC_000907.CDS.1069858.1071414.fwd","PATRIC","CDS",1069858,1071414,1557,"+","FIG00639642","PLF_724_00001130","PGF_07252249","NP_439166.1",518,,"Dca",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1049","HI1006","VBIHaeInf48452_1049","PATRIC.71421.8.NC_000907.CDS.1071484.1071999.fwd","PATRIC","CDS",1071484,1071999,516,"+","FIG00000081","PLF_724_00000129","PGF_10049472","NP_439167.1",171,"lspA","Lipoprotein signal peptidase (EC 3.4.23.36)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1050","HI1007","VBIHaeInf48452_1050","PATRIC.71421.8.NC_000907.CDS.1071996.1072940.fwd","PATRIC","CDS",1071996,1072940,945,"+","FIG00000381","PLF_724_00000269","PGF_00423732","NP_439168.1",314,"ispH","4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1051",,"VBIHaeInf48452_1051","PATRIC.71421.8.NC_000907.CDS.1072943.1073083.rev","PATRIC","CDS",1072943,1073083,141,"-","FIG00696644","PLF_724_00001667","PGF_01809629",,46,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1052","HI1008","VBIHaeInf48452_1052","PATRIC.71421.8.NC_000907.CDS.1073118.1073456.fwd","PATRIC","CDS",1073118,1073456,339,"+","FIG00975595","PLF_724_00000963","PGF_00421913","NP_439169.1",112,,"DNA uptake protein and related DNA-binding proteins",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1053","HI1009","VBIHaeInf48452_1053","PATRIC.71421.8.NC_000907.CDS.1073504.1074262.rev","PATRIC","CDS",1073504,1074262,759,"-","FIG01344139","PLF_724_00002167","PGF_02798113","NP_439170.1",252,"glpR","L-threonate/D-erythronate transcriptional regulator, DeoR family",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1054","HI1010","VBIHaeInf48452_1054","PATRIC.71421.8.NC_000907.CDS.1074433.1075338.fwd","PATRIC","CDS",1074433,1075338,906,"+","FIG01954109","PLF_724_00002764","PGF_00420913","NP_439171.1",301,,"L-threonate dehydrogenase (NAD+)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1055","HI1011","VBIHaeInf48452_1055","PATRIC.71421.8.NC_000907.CDS.1075341.1076582.fwd","PATRIC","CDS",1075341,1076582,1242,"+","FIG00454780","PLF_724_00002918","PGF_00427109","NP_439172.1",413,,"3-oxo-tetronate kinase",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1056","HI1012","VBIHaeInf48452_1056","PATRIC.71421.8.NC_000907.CDS.1076579.1077211.fwd","PATRIC","CDS",1076579,1077211,633,"+","FIG00004579","PLF_724_00003028","PGF_06160343","NP_439173.1",210,,"3-oxo-tetronate 4-phosphate decarboxylase",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1057","HI1013","VBIHaeInf48452_1057","PATRIC.71421.8.NC_000907.CDS.1077214.1077990.fwd","PATRIC","CDS",1077214,1077990,777,"+","FIG00137389","PLF_724_00001552","PGF_10470227","NP_439174.1",258,,"2-dehydrotetronate isomerase (EC 5.3.1.35)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1058","HI1014","VBIHaeInf48452_1058","PATRIC.71421.8.NC_000907.CDS.1078046.1078993.fwd","PATRIC","CDS",1078046,1078993,948,"+","FIG00002924","PLF_724_00003533","PGF_03220261","NP_439175.1",315,,"D-erythronate dehydrogenase (NAD+)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1059","HI1015","VBIHaeInf48452_1059","PATRIC.71421.8.NC_000907.CDS.1079002.1080468.fwd","PATRIC","CDS",1079002,1080468,1467,"+","FIG00022488","PLF_724_00001911","PGF_06356911","NP_439176.1",488,"gntP","L-threonate/D-erythronate, proton symporter",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.103",,"VBIHaeInf48452_0103","PATRIC.71421.8.NC_000907.CDS.108004.108246.rev","PATRIC","CDS",108004,108246,243,"-","FIG00009095","PLF_724_00000805","PGF_00001005",,80,,"FIG009095: D,D-carboxypeptidase family protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1060","HI1016","VBIHaeInf48452_1060","PATRIC.71421.8.NC_000907.CDS.1080569.1080916.fwd","PATRIC","CDS",1080569,1080916,348,"+","FIG01315438","PLF_724_00003530","PGF_09583846","NP_439177.1",115,,"Metal-dependent hydrolase",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1061",,"VBIHaeInf48452_1061","PATRIC.71421.8.NC_000907.CDS.1081154.1081795.fwd","PATRIC","CDS",1081154,1081795,642,"+","FIG00045413","PLF_724_00003181","PGF_00008542",,213,,"Glycerol uptake facilitator protein","GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1062",,"VBIHaeInf48452_1062","PATRIC.71421.8.NC_000907.CDS.1081864.1082172.rev","PATRIC","CDS",1081864,1082172,309,"-","FIG01316038","PLF_724_00000304","PGF_01000105",,102,,"Mobile element protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.104",,"VBIHaeInf48452_0104","PATRIC.71421.8.NC_000907.CDS.108243.108683.rev","PATRIC","CDS",108243,108683,441,"-","FIG00009095","PLF_724_00000805","PGF_00001005",,146,,"FIG009095: D,D-carboxypeptidase family protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1063","HI1019","VBIHaeInf48452_1063","PATRIC.71421.8.NC_000907.CDS.1082773.1083771.fwd","PATRIC","CDS",1082773,1083771,999,"+","FIG00340378","PLF_724_00001187","PGF_03801045","NP_439179.1",332,"tbpA","Thiamin ABC transporter, substrate-binding component",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1064","HI1020","VBIHaeInf48452_1064","PATRIC.71421.8.NC_000907.CDS.1083776.1085392.fwd","PATRIC","CDS",1083776,1085392,1617,"+","FIG00007816","PLF_724_00000922","PGF_07540743","NP_439180.1",538,"thiP","Thiamin ABC transporter, transmembrane component","GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1065","HI1021","VBIHaeInf48452_1065","PATRIC.71421.8.NC_000907.CDS.1085376.1086023.fwd","PATRIC","CDS",1085376,1086023,648,"+","FIG00284281","PLF_724_00001109","PGF_00056496","NP_439181.1",215,,"Thiamin ABC transporter, ATPase component","GO:0005524|ATP binding;GO:0016887|ATPase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1066","HI1022","VBIHaeInf48452_1066","PATRIC.71421.8.NC_000907.CDS.1086136.1087137.fwd","PATRIC","CDS",1086136,1087137,1002,"+","FIG00000467","PLF_724_00000219","PGF_01400330","NP_439182.1",333,"bioB","Biotin synthase (EC 2.8.1.6)","GO:0004076|biotin synthase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.105","HI0102","VBIHaeInf48452_0105","PATRIC.71421.8.NC_000907.CDS.108685.109818.rev","PATRIC","CDS",108685,109818,1134,"-","FIG00133108","PLF_724_00000361","PGF_00024234","NP_438276.1",377,"dapE","N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)","GO:0009014|succinyl-diaminopimelate desuccinylase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1067","HI1023","VBIHaeInf48452_1067","PATRIC.71421.8.NC_000907.CDS.1087262.1089259.rev","PATRIC","CDS",1087262,1089259,1998,"-","FIG00020289","PLF_724_00000140","PGF_01136362","NP_439183.1",665,"tktA","Transketolase (EC 2.2.1.1)","GO:0004802|transketolase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1068","HI1024","VBIHaeInf48452_1068","PATRIC.71421.8.NC_000907.CDS.1089388.1090065.rev","PATRIC","CDS",1089388,1090065,678,"-","FIG00006064","PLF_724_00003085","PGF_00419630","NP_439184.1",225,"ulaD","3-keto-L-gulonate 6-phosphate decarboxylase homolog",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1069","HI1025","VBIHaeInf48452_1069","PATRIC.71421.8.NC_000907.CDS.1090115.1090810.rev","PATRIC","CDS",1090115,1090810,696,"-","FIG00000986","PLF_724_00015978","PGF_05225955","NP_439185.1",231,"sgbE","L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)","GO:0008742|L-ribulose-phosphate 4-epimerase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1070","HI1026","VBIHaeInf48452_1070","PATRIC.71421.8.NC_000907.CDS.1090804.1091664.rev","PATRIC","CDS",1090804,1091664,861,"-","FIG00004870","PLF_724_00003109","PGF_00016271","NP_439186.1",286,,"L-xylulose 5-phosphate 3-epimerase (EC 5.1.3.-) homolog",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1071","HI1027","VBIHaeInf48452_1071","PATRIC.71421.8.NC_000907.CDS.1091678.1093135.rev","PATRIC","CDS",1091678,1093135,1458,"-","FIG00229241","PLF_724_00002898","PGF_00016272","NP_439187.1",485,"lyx","L-xylulose/3-keto-L-gulonate kinase (EC 2.7.1.-)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1072","HI1028","VBIHaeInf48452_1072","PATRIC.71421.8.NC_000907.CDS.1093194.1094180.rev","PATRIC","CDS",1093194,1094180,987,"-","FIG00146342","PLF_724_00015953","PGF_00029881","NP_439188.1",328,,"2,3-diketo-L-gulonate-binding periplasmic protein yiaO precursor",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1073","HI1029","VBIHaeInf48452_1073","PATRIC.71421.8.NC_000907.CDS.1094211.1095488.rev","PATRIC","CDS",1094211,1095488,1278,"-","FIG00057771","PLF_724_00001602","PGF_00029443","NP_439189.1",425,,"2,3-diketo-L-gulonate TRAP transporter large permease protein yiaN",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1074","HI1030","VBIHaeInf48452_1074","PATRIC.71421.8.NC_000907.CDS.1095485.1095967.rev","PATRIC","CDS",1095485,1095967,483,"-","FIG00007123","PLF_724_00016130","PGF_00029682","NP_439190.1",160,,"2,3-diketo-L-gulonate TRAP transporter small permease protein yiaM",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1075","HI1031","VBIHaeInf48452_1075","PATRIC.71421.8.NC_000907.CDS.1096042.1097040.rev","PATRIC","CDS",1096042,1097040,999,"-","FIG00006254","PLF_724_00002042","PGF_00417443","NP_439191.1",332,,"3-dehydro-L-gulonate 2-dehydrogenase (EC 1.1.1.130)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1076","HI1032","VBIHaeInf48452_1076","PATRIC.71421.8.NC_000907.CDS.1097234.1098022.fwd","PATRIC","CDS",1097234,1098022,789,"+","FIG00022569","PLF_724_00003134","PGF_08238312","NP_439192.1",262,,"Transcriptional regulator, IclR family","GO:0003677|DNA binding"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1077","HI1033","VBIHaeInf48452_1077","PATRIC.71421.8.NC_000907.CDS.1098172.1099116.fwd","PATRIC","CDS",1098172,1099116,945,"+","FIG00000149","PLF_724_00000821","PGF_03116802","NP_439193.1",314,"serB","Phosphoserine phosphatase (EC 3.1.3.3)","GO:0004647|phosphoserine phosphatase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.106","HI0103","VBIHaeInf48452_0106","PATRIC.71421.8.NC_000907.CDS.109846.110190.rev","PATRIC","CDS",109846,110190,345,"-","FIG00030774","PLF_724_00000593","PGF_00577145","NP_438277.1",114,,"FIG138056: a glutathione-dependent thiol reductase",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1078","HI1034","VBIHaeInf48452_1078","PATRIC.71421.8.NC_000907.CDS.1099134.1099625.fwd","PATRIC","CDS",1099134,1099625,492,"+","FIG01304076","PLF_724_00002638","PGF_03647550","NP_439194.1",163,,"UPF0234 protein Yitk",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1079","HI1035","VBIHaeInf48452_1079","PATRIC.71421.8.NC_000907.CDS.1099920.1100867.fwd","PATRIC","CDS",1099920,1100867,948,"+","FIG00004180","PLF_724_00000301","PGF_04846590","NP_439195.1",315,"corA","Magnesium and cobalt transport protein CorA",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1080","HI1036","VBIHaeInf48452_1080","PATRIC.71421.8.NC_000907.CDS.1100867.1101412.fwd","PATRIC","CDS",1100867,1101412,546,"+","FIG00005898","PLF_724_00001239","PGF_03081665","NP_439196.2",181,,"Cell division integral membrane protein, YggT and half-length relatives",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1081","HI1037","VBIHaeInf48452_1081","PATRIC.71421.8.NC_000907.CDS.1101593.1102429.rev","PATRIC","CDS",1101593,1102429,837,"-","FIG00849958","PLF_724_00000851","PGF_02268482","NP_439197.1",278,,"Putative glutamine amidotransferase YafJ",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.107","HI0104","VBIHaeInf48452_0107","PATRIC.71421.8.NC_000907.CDS.110269.112149.rev","PATRIC","CDS",110269,112149,1881,"-","FIG00000594","PLF_724_00000471","PGF_05421852","NP_438278.1",626,"htpG","Chaperone protein HtpG","GO:0005524|ATP binding;GO:0006457|protein folding;GO:0051082|unfolded protein binding"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1082","HI1038","VBIHaeInf48452_1082","PATRIC.71421.8.NC_000907.CDS.1102868.1104058.fwd","PATRIC","CDS",1102868,1104058,1191,"+","FIG01006075","PLF_724_00001431","PGF_10471787","NP_439198.1",396,,"Uncharacterized ATPase, AAA superfamily",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1083",,"VBIHaeInf48452_1083","PATRIC.71421.8.NC_000907.CDS.1104224.1104397.rev","PATRIC","CDS",1104224,1104397,174,"-",,"PLF_724_00006394","PGF_01810837",,57,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1084","HI1040","VBIHaeInf48452_1084","PATRIC.71421.8.NC_000907.CDS.1104447.1105415.fwd","PATRIC","CDS",1104447,1105415,969,"+","FIG00697363","PLF_724_00006012","PGF_00063314","NP_439199.1",322,"ureF","Type II restriction enzyme HgiDI (EC 3.1.21.4)","GO:0009036|Type II site-specific deoxyribonuclease activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1085","HI1041","VBIHaeInf48452_1085","PATRIC.71421.8.NC_000907.CDS.1105412.1106326.fwd","PATRIC","CDS",1105412,1106326,915,"+","FIG00003334","PLF_724_00005853","PGF_01889325","NP_439200.1",304,,"DNA-cytosine methyltransferase (EC 2.1.1.37)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1086",,"VBIHaeInf48452_1086","PATRIC.71421.8.NC_000907.CDS.1106472.1107908.rev","PATRIC","CDS",1106472,1107908,1437,"-","FIG00000672","PLF_724_00000483","PGF_00426722",,478,,"5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)","GO:0008705|methionine synthase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1087",,"VBIHaeInf48452_1087","PATRIC.71421.8.NC_000907.CDS.1107905.1108324.rev","PATRIC","CDS",1107905,1108324,420,"-","FIG00000672","PLF_724_00001603","PGF_00426722",,139,,"5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)","GO:0008705|methionine synthase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1088","HI1043","VBIHaeInf48452_1088","PATRIC.71421.8.NC_000907.CDS.1108431.1108931.rev","PATRIC","CDS",1108431,1108931,501,"-","FIG00001465","PLF_724_00001480","PGF_07621638","NP_439202.1",166,"napF","Ferredoxin-type protein NapF (periplasmic nitrate reductase)","GO:0005506|iron ion binding;GO:0006118|electron transport;GO:0009055|electron carrier activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1089","HI1044","VBIHaeInf48452_1089","PATRIC.71421.8.NC_000907.CDS.1108931.1109542.rev","PATRIC","CDS",1108931,1109542,612,"-","FIG01305064","PLF_724_00001385","PGF_01568912","NP_439203.1",203,,"Anaerobic dimethyl sulfoxide reductase chaperone DmsD",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1090","HI1045","VBIHaeInf48452_1090","PATRIC.71421.8.NC_000907.CDS.1109654.1110493.rev","PATRIC","CDS",1109654,1110493,840,"-","FIG00001140","PLF_724_00001409","PGF_01443105","NP_439204.1",279,"dmsC","Anaerobic dimethyl sulfoxide reductase chain C (EC 1.8.5.3), anchor subunit",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1091","HI1046","VBIHaeInf48452_1091","PATRIC.71421.8.NC_000907.CDS.1110495.1111112.rev","PATRIC","CDS",1110495,1111112,618,"-","FIG00001037","PLF_724_00001276","PGF_02776009","NP_439205.1",205,"dmsB","Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3), iron-sulfur binding subunit",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1092","HI1047","VBIHaeInf48452_1092","PATRIC.71421.8.NC_000907.CDS.1111123.1113543.rev","PATRIC","CDS",1111123,1113543,2421,"-","FIG00000949","PLF_724_00001123","PGF_10532418","NP_439206.1",806,"dmsA","Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3), molybdopterin-binding domain",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1093","HI1048","VBIHaeInf48452_1093","PATRIC.71421.8.NC_000907.CDS.1113797.1114906.fwd","PATRIC","CDS",1113797,1114906,1110,"+","FIG00829057","PLF_724_00000575","PGF_00060356","NP_439207.1",369,,"Transglutaminase-like enzymes, putative cysteine proteases",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1094","HI1049","VBIHaeInf48452_1094","PATRIC.71421.8.NC_000907.CDS.1114960.1115241.fwd","PATRIC","CDS",1114960,1115241,282,"+","FIG00696543","PLF_724_00001116","PGF_00401183","NP_439208.1",93,"merT","mercuric ion transport protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1095","HI1050","VBIHaeInf48452_1095","PATRIC.71421.8.NC_000907.CDS.1115250.1115528.fwd","PATRIC","CDS",1115250,1115528,279,"+","FIG00005595","PLF_724_00003672","PGF_00419523","NP_439209.1",92,"merP","Copper chaperone",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1096","HI1051","VBIHaeInf48452_1096","PATRIC.71421.8.NC_000907.CDS.1115653.1117497.rev","PATRIC","CDS",1115653,1117497,1845,"-","FIG00744535","PLF_724_00000947","PGF_05875473","NP_439210.1",614,,"Efflux ABC transporter, permease/ATP-binding protein Atu2242",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1097","HI1052","VBIHaeInf48452_1097","PATRIC.71421.8.NC_000907.CDS.1117575.1118471.rev","PATRIC","CDS",1117575,1118471,897,"-","FIG00510130","PLF_724_00001153","PGF_01671660","NP_439211.1",298,,"Transcriptional regulator, AraC family",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1098","HI1053","VBIHaeInf48452_1098","PATRIC.71421.8.NC_000907.CDS.1118583.1118924.fwd","PATRIC","CDS",1118583,1118924,342,"+","FIG01384312","PLF_724_00000688","PGF_00416617","NP_439212.1",113,,"Carboxymuconolactone decarboxylase family protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1099","HI1054","VBIHaeInf48452_1099","PATRIC.71421.8.NC_000907.CDS.1119024.1120319.rev","PATRIC","CDS",1119024,1120319,1296,"-","FIG00046195","PLF_724_00000928","PGF_00063466","NP_439213.1",431,,"Type III restriction-modification system DNA endonuclease res (EC 3.1.21.5)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1100","HI1055","VBIHaeInf48452_1100","PATRIC.71421.8.NC_000907.CDS.1120294.1121811.rev","PATRIC","CDS",1120294,1121811,1518,"-","FIG00046195","PLF_724_00000928","PGF_00063466","NP_439214.2",505,,"Type III restriction-modification system DNA endonuclease res (EC 3.1.21.5)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1101","HI1056","VBIHaeInf48452_1101","PATRIC.71421.8.NC_000907.CDS.1121801.1123171.rev","PATRIC","CDS",1121801,1123171,1371,"-","FIG00005727","PLF_724_00001395","PGF_00063471","NP_439215.1",456,,"Type III restriction-modification system methylation subunit (EC 2.1.1.72)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1102","HI1058","VBIHaeInf48452_1102","PATRIC.71421.8.NC_000907.CDS.1123464.1124048.rev","PATRIC","CDS",1123464,1124048,585,"-","FIG00005727","PLF_724_00003041","PGF_00063471","NP_439216.1",194,,"Type III restriction-modification system methylation subunit (EC 2.1.1.72)",
